from bus,to bus,id,reactance,lower line limit,upper line limit
10795,4581,1,0.05955,-517,517
10795,627,1,0.04875,-638,638
4105,2641,1,0.00099,-31275,31275
1930,2729,1,0.00826,-3794,3794
3083,1086,1,0.06637,-461,461
5280,4090,1,0.015781,-1966,1966
9592,5299,1,0.02105,-1494,1494
12495,2804,1,0.043729,-716,716
12495,8629,1,0.001849,-16954,16954
8336,8821,1,0.025789,-1212,1212
8336,3350,1,0.012,-2596,2596
3770,10989,1,0.004,-7813,7813
1633,3444,1,0.00051,-60973,60973
11074,8460,1,0.039969,-778,778
11074,4700,1,0.02031,-1518,1518
11222,8460,1,0.00537,-5713,5713
2508,7048,1,0.0387,-802,802
10008,7396,1,0.031281,-997,997
12234,13028,1,0.001159,-27156,27156
1268,13028,1,0.00113,-27847,27847
6605,6394,1,0.000909,-34015,34015
10463,11424,1,0.00413,-7404,7404
10059,2953,1,0.00058,-53817,53817
10059,5913,1,0.00059,-52926,52926
10059,13403,1,0.00053,-58932,58932
10059,965,1,0.00052,-60039,60039
9669,13125,1,0.00151,-20590,20590
13215,9059,1,0.00585,-5378,5378
13215,9059,2,0.00663,-4753,4753
13215,9059,3,0.00676,-4662,4662
13215,9059,4,0.00689,-4575,4575
13215,12531,1,0.00338,-9314,9314
13215,12531,2,0.00319,-9859,9859
2349,12594,1,0.00101,-30359,30359
282,2813,1,0.00119,-25834,25834
4165,8105,1,0.00063,-48210,48210
2958,6475,1,0.02868,-1092,1092
2958,495,1,0.0235,-1329,1329
2958,6490,1,0.03569,-876,876
4927,203,1,0.000409,-76413,76413
1465,4719,1,0.00102,-30849,30849
1465,10731,1,0.01649,-1909,1909
1465,4194,1,0.00427,-7375,7375
1229,4406,1,0.00109,-28859,28859
1229,9409,1,0.01682,-1872,1872
1229,5846,1,0.01262,-2490,2490
10468,13541,1,0.019669,-1592,1592
10468,3466,1,0.00526,-5934,5934
10468,3466,2,0.005151,-6053,6053
10468,3466,3,0.005081,-6164,6164
10468,13083,1,0.012669,-2466,2466
55,301,1,0.02,-1566,1566
55,5194,1,0.02343,-1338,1338
9096,6906,1,0.059159,-524,524
9096,12329,1,0.017531,-1785,1785
9096,6738,1,0.005729,-5477,5477
12207,12492,1,0.00876,-3592,3592
12207,7938,1,0.00482,-6500,6500
12207,11176,1,0.012599,-2493,2493
9992,12492,1,0.0082,-3825,3825
9992,1242,1,0.028831,-1055,1055
9992,6738,1,0.005969,-5255,5255
5836,203,1,0.00857,-3635,3635
1571,1621,1,0.03768,-817,817
1571,4436,1,0.00837,-3697,3697
12559,7811,1,0.067349,-457,457
12559,7811,2,0.06469,-477,477
12559,6646,1,0.090539,-340,340
12559,4907,1,0.000729,-41929,41929
1317,7838,1,0.00638,-4856,4856
1291,9611,1,0.0002,-155017,155017
9740,6497,1,0.00236,-13291,13291
11015,3090,1,0.00329,-9586,9586
10996,8070,1,0.00324,-9693,9693
9611,13167,1,0.00349,-8963,8963
9611,13167,2,0.00331,-9449,9449
9611,2375,1,0.01324,-2322,2322
9611,13481,1,0.006719,-4647,4647
9611,13092,1,0.00401,-7843,7843
738,5265,1,0.002849,-10995,10995
12492,1494,1,0.00256,-12244,12244
12492,206,1,0.00118,-25543,25543
12492,6258,1,0.001151,-23628,23628
1154,5010,1,0.009841,-3164,3164
12662,13111,1,0.002401,-12765,12765
3301,6,1,0.00911,-3374,3374
3301,7077,1,0.01282,-2406,2406
9125,7838,1,0.01207,-2604,2604
9125,10989,1,0.01089,-2881,2881
2849,2350,1,0.01036,-3037,3037
2849,3448,1,0.01174,-2684,2684
9710,11515,1,0.009469,-3311,3311
9710,11515,2,0.009651,-3250,3250
7948,11927,1,0.01327,-2374,2374
9183,6148,1,0.02486,-1258,1258
12385,6955,1,0.00425,-7369,7369
12385,6715,1,0.02681,-1168,1168
501,11609,1,0.00276,-11239,11239
3541,11609,1,0.00281,-11053,11053
7665,11609,1,0.00232,-13399,13399
3105,11609,1,0.00237,-13134,13134
12472,13408,1,0.00193,-16324,16324
3832,8718,1,0.01481,-2085,2085
1694,8309,1,0.01175,-2558,2558
1694,9544,1,0.02676,-1169,1169
3377,5230,1,0.005461,-5704,5704
3377,13071,1,0.001211,-25455,25455
3377,12739,1,0.017401,-1801,1801
3377,12739,2,0.017659,-1773,1773
3377,12739,3,0.01705,-1833,1833
13045,7450,1,0.05451,-565,565
8404,6937,1,0.01212,-2600,2600
8404,1269,1,0.00802,-3928,3928
8404,12272,1,0.00667,-4709,4709
8404,2961,1,0.02626,-1199,1199
9892,13083,1,0.002969,-10553,10553
11582,5753,1,0.00045,-61936,61936
9835,5753,1,0.000409,-67388,67388
6306,5753,1,0.000401,-64510,64510
7807,13541,1,0.005271,-5841,5841
7807,521,1,0.00107,-28553,28553
7807,11933,1,0.001091,-28222,28222
5662,2813,1,0.00081,-37967,37967
5662,2813,2,0.00136,-22051,22051
5097,812,1,0.023289,-1342,1342
7280,12094,1,0.01609,-1957,1957
7280,12094,2,0.0164,-1921,1921
7280,3891,1,0.01082,-2910,2910
7280,3891,2,0.01102,-2858,2858
5559,7758,1,0.02514,-1246,1246
720,3802,1,0.00061,-46468,46468
211,10746,1,0.001211,-25372,25372
10630,9358,1,0.044091,-688,688
10630,2483,1,0.065969,-456,456
10970,467,1,0.05275,-595,595
10159,11726,1,0.000271,-93784,93784
4849,11726,1,0.00026,-99888,99888
8197,2483,1,0.00188,-16564,16564
13541,13083,1,0.006591,-4733,4733
26,9012,1,0.00055,-55892,55892
11446,7811,1,0.04013,-779,779
11446,10204,1,0.040591,-767,767
3268,4528,1,0.048461,-642,642
3268,6943,1,0.01606,-1905,1905
3268,5395,1,0.01912,-1634,1634
467,6303,1,0.00394,-7799,7799
467,8412,1,0.00395,-7797,7797
467,3540,1,0.017789,-1749,1749
467,3540,2,0.018331,-1709,1709
467,7664,1,0.018281,-1693,1693
4632,3802,1,0.001031,-29775,29775
6859,7112,1,0.01238,-2496,2496
6859,7112,2,0.00795,-3923,3923
6859,13092,1,0.003081,-9867,9867
13492,7606,1,0.00224,-13881,13881
82,326,1,0.00385,-8180,8180
4479,1206,1,0.008219,-3799,3799
213,7450,1,0.055729,-537,537
213,5222,1,0.00444,-6482,6482
10564,4220,1,0.00324,-9308,9308
2075,7013,1,0.00677,-4611,4611
2075,5623,1,0.00502,-6274,6274
2075,8232,1,0.00492,-6400,6400
2075,8070,1,0.00617,-5103,5103
11026,12417,1,0.00314,-10015,10015
11026,5623,1,0.00668,-4715,4715
11026,8232,1,0.00678,-4647,4647
1783,3472,1,0.017,-1832,1832
1783,1657,1,0.011281,-2737,2737
1783,7203,1,0.01532,-2031,2031
1783,7203,2,0.011151,-2821,2821
1783,6632,1,0.002669,-11729,11729
1783,816,1,0.011169,-2793,2793
1783,4350,1,0.007771,-4048,4048
1783,11640,1,0.00257,-12172,12172
2217,9004,1,0.01195,-2607,2607
2217,7132,1,0.00731,-4274,4274
2217,7942,1,0.007591,-4122,4122
2217,13324,1,0.02256,-1389,1389
4436,9530,1,0.00288,-10884,10884
2224,6604,1,0.045599,-688,688
2224,5251,1,0.0127,-2469,2469
2224,5251,2,0.011969,-2614,2614
2224,11608,1,0.021031,-1488,1488
1744,4776,1,0.025211,-1238,1238
1744,13448,1,0.021659,-1447,1447
1744,8237,1,0.016901,-1841,1841
12498,8605,1,0.034021,-908,908
4266,6599,1,0.00813,-3877,3877
6,2590,1,0.015211,-2021,2021
11080,10301,1,0.003331,-9413,9413
5968,9694,1,0.019599,-1578,1578
5968,9274,1,0.012841,-2398,2398
6497,8183,1,0.080479,-381,381
6497,2804,1,0.0513,-611,611
6497,2528,1,0.04581,-684,684
4370,4776,1,0.0042,-7428,7428
4370,4564,1,0.007419,-4197,4197
4370,8237,1,0.012271,-2553,2553
1252,6839,1,0.05024,-618,618
1252,761,1,0.009219,-3383,3383
1252,9955,1,0.06724,-459,459
1252,8620,1,0.024031,-1300,1300
1252,8620,2,0.024,-1287,1287
5230,12270,1,0.013349,-2291,2291
5011,6228,1,0.01236,-2547,2547
5011,6228,2,0.012331,-2529,2529
5011,5395,1,0.044711,-698,698
9065,5428,1,0.02543,-1201,1201
13382,5428,1,0.02999,-1035,1035
10485,140,1,0.021771,-1417,1417
3961,459,1,0.02212,-1417,1417
1039,12376,1,0.02175,-1434,1434
1039,10204,1,0.0448,-693,693
9155,13028,1,0.01187,-2632,2632
9155,13028,2,0.01163,-2683,2683
12683,4315,1,0.00538,-5816,5816
9633,1173,1,0.00033,-95544,95544
9633,12161,1,0.00034,-92864,92864
9059,1345,1,0.00258,-12195,12195
9059,2595,1,0.00252,-12483,12483
4700,2141,1,0.008531,-3602,3602
4700,10585,1,0.020789,-1472,1472
4212,1509,1,0.00082,-37425,37425
5760,10062,1,0.011219,-2768,2768
8821,244,1,0.016979,-1839,1839
8821,244,2,0.01663,-1876,1876
13071,13203,1,0.00118,-26188,26188
2218,1702,1,0.00715,-4405,4405
5753,5499,1,0.00455,-6862,6862
5753,10193,1,0.001711,-18126,18126
5753,10193,2,0.000781,-40050,40050
5753,13142,1,0.00664,-4693,4693
11004,12094,1,0.00838,-3758,3758
11004,12094,2,0.00854,-3689,3689
3466,11522,1,0.017091,-1819,1819
3466,2007,1,0.03687,-844,844
13144,11522,1,0.01937,-1615,1615
12376,8620,1,0.021289,-1464,1464
2735,10204,1,0.002789,-11266,11266
1607,9709,1,0.01345,-2308,2308
6692,955,1,0.012159,-2576,2576
6692,955,2,0.01168,-2639,2639
13078,1657,1,0.006081,-5127,5127
13078,9310,1,0.005979,-5224,5224
4953,601,1,0.0008,-39117,39117
4953,10594,1,0.00068,-45856,45856
4953,8724,1,0.008341,-3676,3676
5757,3662,1,0.001031,-30131,30131
5844,10787,1,0.0667,-464,464
4519,13214,1,0.03043,-1025,1025
3850,8360,1,0.003531,-8836,8836
1710,12739,1,0.00889,-3507,3507
11163,10341,1,0.000419,-74627,74627
7062,9999,1,0.005169,-5902,5902
6081,1859,1,0.00825,-3816,3816
5428,6699,1,0.030781,-1014,1014
5428,13138,1,0.000969,-32351,32351
11146,7838,1,0.010159,-3092,3092
3981,7838,1,0.00887,-3541,3541
6394,9677,1,0.006789,-4605,4605
12055,3560,1,0.00586,-5309,5309
10933,7958,1,0.03345,-938,938
4969,7793,1,0.000349,-87580,87580
894,333,1,0.00745,-4182,4182
11295,5921,1,0.024219,-1290,1290
12094,6599,1,0.02156,-1461,1461
12094,6599,2,0.02114,-1490,1490
9593,6228,1,0.00562,-5553,5553
9593,6228,2,0.00618,-5069,5069
4228,9003,1,0.01014,-3077,3077
5785,3502,1,0.002031,-15364,15364
5785,9544,1,0.000659,-47279,47279
2746,5623,1,0.00505,-6234,6234
2746,8232,1,0.00494,-6371,6371
7408,7203,1,0.000711,-39182,39182
7408,7203,2,0.000659,-41796,41796
6061,2350,1,0.03096,-1018,1018
235,5120,1,0.019729,-1573,1573
235,2729,1,0.020021,-1528,1528
11675,11931,1,0.003711,-8334,8334
11675,2104,1,0.003789,-8174,8174
3290,5194,1,0.00574,-5453,5453
5185,13237,1,0.00562,-5552,5552
2875,13167,1,0.001401,-21943,21943
7555,13167,1,0.00137,-22129,22129
11678,7606,1,0.003349,-9325,9325
2920,12691,1,0.00168,-18132,18132
2920,12691,2,0.00164,-18519,18519
6839,9955,1,0.03114,-996,996
11003,1122,1,0.02218,-1378,1378
13289,7567,1,0.000461,-65948,65948
5282,2876,1,0.000461,-65948,65948
1228,5921,1,0.020289,-1545,1545
1228,4121,1,0.01194,-2621,2621
10787,12978,1,0.02845,-1083,1083
11726,2866,1,0.014419,-2147,2147
11726,2866,2,0.01463,-2132,2132
11726,2497,1,0.00993,-3105,3105
1984,3285,1,0.04886,-637,637
6604,11608,1,0.030979,-1009,1009
8497,661,1,0.00889,-3535,3535
8497,661,2,0.00869,-3615,3615
8497,2595,1,0.03485,-905,905
8497,10731,1,0.00941,-3347,3347
8497,9409,1,0.00884,-3557,3557
8497,2467,1,0.01662,-1894,1894
13448,872,1,0.022979,-1365,1365
9289,7856,1,0.00407,-7699,7699
1024,955,1,0.032841,-932,932
588,10966,1,0.02901,-1069,1069
5921,4114,1,0.004099,-7474,7474
5921,11837,1,0.018719,-1667,1667
2590,4108,1,0.01713,-1824,1824
7811,10327,1,0.03836,-795,795
7811,6031,1,0.011531,-2710,2710
7811,7150,1,0.00056,-55676,55676
5722,5677,1,0.025289,-1228,1228
184,2220,1,0.00164,-19092,19092
285,11753,1,0.01163,-2671,2671
285,2220,1,0.01539,-2016,2016
4299,4528,1,0.033039,-931,931
10724,4437,1,0.0013,-23827,23827
7400,13294,1,0.013229,-2371,2371
4564,872,1,0.04194,-741,741
994,12497,1,0.00401,-7532,7532
7517,7985,1,0.042831,-725,725
9709,1122,1,0.03006,-1018,1018
9694,1139,1,0.015469,-2014,2014
9263,7150,1,0.00536,-5705,5705
9263,7150,2,0.00525,-5809,5809
2685,955,1,0.032271,-961,961
2685,3018,1,0.05625,-552,552
244,3350,1,0.01324,-2364,2364
4110,14,1,0.00186,-16165,16165
6577,6228,1,0.001591,-19365,19365
13203,12739,1,0.027651,-1132,1132
1206,6534,1,0.00874,-3535,3535
12417,3090,1,0.00285,-11041,11041
1657,11640,1,0.008841,-3479,3479
1657,9310,1,0.00039,-80052,80052
10852,7112,1,0.008909,-3446,3446
5937,9310,1,0.00039,-70621,70621
7203,3802,1,0.000521,-59321,59321
7203,3802,2,0.00049,-62899,62899
7203,816,1,0.003789,-8170,8170
7203,4350,1,0.002849,-11052,11052
11753,7664,1,0.027599,-1130,1130
2433,4880,1,0.02,-1571,1571
2433,6905,1,0.00865,-3639,3639
955,1745,1,0.019419,-1613,1613
955,11829,1,0.01631,-1905,1905
12841,2041,1,0.025081,-1194,1194
11276,4994,1,0.013669,-2226,2226
4528,12497,1,0.01814,-1724,1724
9849,941,1,0.012219,-2551,2551
13167,6320,1,0.001599,-17353,17353
1113,7631,1,0.02394,-1297,1297
2804,8629,1,0.041771,-750,750
13326,5877,1,0.001271,-21842,21842
2740,12386,1,0.00269,-11385,11385
2740,2878,1,0.00261,-11989,11989
2740,12210,1,0.012031,-2601,2601
6943,5395,1,0.03513,-867,867
6943,12497,1,0.00862,-3636,3636
1127,2350,1,0.00711,-4432,4432
9274,1445,1,0.017781,-1735,1735
9274,13294,1,0.019781,-1592,1592
9274,1139,1,0.01256,-2512,2512
7321,7856,1,0.0018,-17113,17113
2432,7219,1,0.00043,-73380,73380
13529,7219,1,0.0004,-78748,78748
422,13544,1,0.056659,-550,550
11837,5395,1,0.02925,-1071,1071
8309,13294,1,0.01468,-2129,2129
8309,12484,1,0.003159,-9920,9920
8309,10048,1,0.003,-10368,10368
7606,10645,1,0.00576,-5338,5338
13028,13294,1,0.006289,-4978,4978
13028,13294,2,0.006409,-4887,4887
13028,13294,3,0.00506,-6219,6219
321,5028,1,0.02988,-1050,1050
761,8620,1,0.01568,-1999,1999
3802,3009,1,0.0008,-36817,36817
1725,7631,1,0.00038,-55045,55045
10217,8724,1,0.002229,-13915,13915
7604,8724,1,0.00218,-14137,14137
5395,9999,1,0.01844,-1694,1694
1242,2041,1,0.014849,-2032,2032
7515,4880,1,0.04076,-774,774
5120,3502,1,0.056719,-548,548
6057,4439,1,0.00105,-29948,29948
12691,13125,1,0.017341,-1805,1805
5132,3602,1,0.010581,-2962,2962
5132,8987,1,0.007599,-4121,4121
592,2259,1,0.000289,-102150,102150
10294,6599,1,0.01769,-1780,1780
10294,6599,2,0.02004,-1573,1573
9955,8105,1,0.028349,-1074,1074
10842,3527,1,0.00049,-62614,62614
10842,3527,2,0.000479,-63968,63968
6599,634,1,0.01018,-3095,3095
6599,634,2,0.00865,-3633,3633
6599,634,3,0.01294,-2435,2435
6599,634,4,0.00756,-4173,4173
6599,634,5,0.00771,-4092,4092
6599,4439,1,0.02291,-1376,1376
4246,4511,1,0.03855,-809,809
4246,4511,2,0.03863,-807,807
1345,2467,1,0.01362,-2312,2312
2528,7861,1,0.05318,-587,587
6854,2392,1,0.004669,-6553,6553
6854,10341,1,0.001091,-28567,28567
1745,11829,1,0.00612,-5032,5032
169,333,1,0.00387,-8039,8039
8318,7758,1,0.033591,-933,933
5251,7958,1,0.01911,-1633,1633
4730,178,1,0.00111,-28416,28416
10310,7008,1,0.001091,-28923,28923
3428,4822,1,0.00089,-35458,35458
2710,6572,1,0.000901,-35026,35026
990,6534,1,0.00111,-28133,28133
1422,7112,1,0.0027,-11613,11613
9411,2866,1,0.00369,-8540,8540
2392,10341,1,0.00274,-11440,11440
7787,10966,1,0.00506,-6226,6226
3502,9544,1,0.000831,-37622,37622
1598,872,1,0.0123,-2494,2494
6955,11424,1,0.00774,-4005,4005
7219,6187,1,0.00552,-5690,5690
7219,1702,1,0.00625,-5036,5036
8724,13022,1,0.01076,-2911,2911
2564,12512,1,0.00593,-5304,5304
3540,9003,1,0.01461,-2142,2142
3018,3285,1,0.054521,-569,569
13294,12484,1,0.011039,-2819,2819
13294,10048,1,0.010099,-3102,3102
13294,4315,1,0.014229,-2211,2211
7229,4672,1,0.027031,-1153,1153
7229,4851,1,0.01414,-2203,2203
7229,5545,1,0.029669,-1055,1055
7229,5028,1,0.007771,-4025,4025
7838,2878,1,0.00762,-4122,4122
7838,6047,1,0.0033,-9353,9353
7838,8030,1,0.00361,-8632,8632
7838,12210,1,0.004039,-7757,7757
7838,7567,1,0.0088,-3571,3571
10989,10214,1,0.00306,-10003,10003
10989,3444,1,0.00399,-7874,7874
10989,2876,1,0.009841,-3199,3199
9484,8987,1,0.03064,-1023,1023
7112,10193,1,0.009031,-3390,3390
7112,10193,2,0.009469,-3259,3259
7112,8007,1,0.008831,-3517,3517
7112,13142,1,0.00488,-6356,6356
7112,13481,1,0.00551,-5658,5658
7112,13092,1,0.005961,-5280,5280
2866,2497,1,0.004349,-7030,7030
2104,9674,1,0.013031,-2394,2394
1158,6736,1,0.01438,-2190,2190
12805,6929,1,0.001031,-30397,30397
6031,896,1,0.002659,-11773,11773
9999,7856,1,0.004539,-6861,6861
4808,6001,1,0.04088,-742,742
252,4808,1,0.010138,-3043,3043
1639,237,1,0.0025,-12582,12582
1639,237,2,0.00254,-12386,12386
7298,1639,1,0.01478,-2549,2549
7298,1639,2,0.01446,-2603,2603
1639,2194,1,0.00312,-10075,10075
1523,1639,1,0.00289,-10868,10868
1283,1639,1,0.00194,-16188,16188
9626,11157,1,0.006249,-4918,4918
11343,11157,1,0.042502,-723,723
9626,9463,1,0.006369,-4834,4834
9463,12239,1,0.01772,-1721,1721
9626,8365,1,0.01472,-2095,2095
675,9626,1,0.000271,-116559,116559
12239,9626,1,0.007591,-4020,4020
6077,10086,1,0.014431,-2120,2120
5652,6077,1,0.000271,-116559,116559
6077,6701,1,0.003698,-8200,8200
6077,13319,1,0.001658,-18439,18439
10086,4731,1,0.002662,-11385,11385
8365,914,1,0.005498,-5481,5481
11701,2753,1,0.01891,-1975,1975
12028,2753,1,0.03107,-1203,1203
2753,642,1,0.01324,-2830,2830
3087,4118,1,0.118858,-260,260
9293,3087,1,0.010778,-2838,2838
3087,3703,1,0.110049,-275,275
3087,3703,2,0.124729,-247,247
3087,13618,1,0.009351,-3269,3269
3087,13618,2,0.009649,-3196,3196
3087,13618,3,0.009458,-3234,3234
9433,8446,1,0.080911,-382,382
3512,9433,1,0.129529,-238,238
9433,2678,1,0.041551,-744,744
9433,2678,2,0.038471,-802,802
9433,2678,3,0.038049,-802,802
9433,1014,1,0.017409,-1765,1765
9433,1014,2,0.017751,-1735,1735
11444,8932,1,0.00156,-19790,19790
12617,8932,1,0.010018,-3046,3046
8932,6345,1,0.070289,-432,432
5873,4232,1,0.000271,-115310,115310
7419,5873,1,0.097751,-315,315
6677,4232,1,0.02292,-1334,1334
1312,4232,1,0.019138,-1611,1611
3645,12617,1,0.054529,-557,557
9255,6247,1,0.000271,-116559,116559
6247,4487,1,0.007311,-3860,3860
10344,6247,1,0.0324,-957,957
1444,6247,1,0.003569,-8641,8641
6126,6247,1,0.003431,-8961,8961
4487,8617,1,0.004431,-3186,3186
13528,7973,1,0.000271,-116559,116559
9798,5047,1,0.000271,-116559,116559
11397,5526,1,0.000271,-116559,116559
3873,1312,1,0.000271,-116559,116559
911,6565,1,0.000271,-116559,116559
1374,11610,1,0.000271,-116559,116559
12941,6568,1,0.003391,-8963,8963
2773,6568,1,0.000271,-116559,116559
6568,9371,1,0.021831,-1418,1418
6568,5098,1,0.03,-1031,1031
4840,7947,1,0.0038,-8135,8135
252,4840,1,0.035969,-846,846
13183,7947,1,0.00352,-8761,8761
8650,13183,1,0.040089,-771,771
11379,8575,1,0.00312,-11961,11961
11379,8575,2,0.00305,-12231,12231
884,11379,1,0.02375,-1574,1574
884,11379,2,0.02326,-1607,1607
11379,8853,1,0.03039,-1233,1233
11379,8853,2,0.02814,-1331,1331
3896,12046,1,0.000929,-32762,32762
4579,12046,1,0.013911,-2219,2219
3896,8381,1,0.000911,-33362,33362
11559,8381,1,0.003991,-7733,7733
8049,4824,1,0.1016,-303,303
4824,10042,1,0.000271,-116559,116559
3006,3247,1,0.000222,-142286,142286
8049,3006,1,0.103591,-298,298
3006,10279,1,0.000271,-116559,116559
13554,3247,1,0.00028,-112812,112812
237,4835,1,0.00396,-7941,7941
237,4835,2,0.00404,-7785,7785
237,4835,3,0.0036,-8716,8716
237,4835,4,0.00352,-8908,8908
7298,237,1,0.01845,-2047,2047
11610,5564,1,0.035089,-879,879
11610,10760,1,0.007182,-4224,4224
7510,5564,1,0.034391,-890,890
7510,1991,1,0.007031,-4300,4300
2911,7510,1,0.032831,-940,940
7510,11277,1,0.021431,-1419,1419
4073,12941,1,0.005622,-2486,2486
4101,3639,1,0.000222,-142286,142286
3639,13173,1,0.043991,-701,701
5398,1951,1,0.0684,-448,448
5398,1951,2,0.067,-456,456
1951,11375,1,0.009631,-3095,3095
1951,7684,1,0.07168,-430,430
1951,1941,1,0.04612,-638,638
1951,4496,1,0.017231,-1766,1766
10956,7520,1,0.000911,-33796,33796
10956,3829,1,0.000831,-36412,36412
12767,7285,1,0.006458,-4787,4787
7285,7006,1,0.013129,-2354,2354
9132,2596,1,0.036031,-856,856
2596,3818,1,0.0864,-354,354
974,2170,1,0.000222,-142286,142286
9132,2170,1,0.035311,-867,867
2170,1719,1,0.005489,-5559,5559
10587,12770,1,0.00639,-5859,5859
10587,12770,2,0.00651,-5753,5753
7496,5871,1,0.007542,-4034,4034
1713,5871,1,0.037031,-798,798
393,3896,1,0.000222,-142286,142286
393,9903,1,0.005609,-5283,5283
2805,393,1,0.016711,-1846,1846
2805,393,2,0.017018,-1816,1816
393,11929,1,0.000431,-70604,70604
3896,10832,1,0.000431,-70604,70604
7973,8617,1,0.031071,-935,935
12426,7973,1,0.071711,-403,403
9077,5047,1,0.001289,-23496,23496
2805,9077,1,0.00988,-3094,3094
3733,5526,1,0.001218,-24871,24871
3263,3733,1,0.00908,-3358,3358
10122,8913,1,0.003271,-9303,9303
252,10122,1,0.05344,-571,571
230,4148,1,0.001631,-18634,18634
230,8913,1,0.0032,-9480,9480
12244,4148,1,0.000222,-142286,142286
9173,4148,1,0.060849,-507,507
1312,7335,1,0.048342,-639,639
8446,4829,1,0.021302,-1436,1436
4829,13318,1,0.006329,-4866,4866
1191,13187,1,0.029329,-1040,1040
1191,2678,1,0.086938,-354,354
347,1191,1,0.02672,-1142,1142
10616,3388,1,0.019129,-1613,1613
4118,10616,1,0.047938,-644,644
10616,13618,1,0.06488,-472,472
6565,5255,1,0.059071,-515,515
6565,9086,1,0.024151,-1277,1277
8212,4118,1,0.000222,-142286,142286
4118,7739,1,0.017938,-1638,1638
8171,4118,1,0.052831,-557,557
8362,7739,1,0.005209,-2673,2673
3516,7514,1,0.098071,-316,316
9533,7514,1,0.008409,-3628,3628
618,9235,1,0.00236,-13023,13023
9235,1444,1,0.064311,-480,480
12947,2832,1,0.000222,-142286,142286
9717,2832,1,0.143902,-212,212
12933,2832,1,0.071862,-421,421
2832,6618,1,0.09932,-311,311
7682,2832,1,0.07092,-427,427
7871,6243,1,0.000222,-142286,142286
6243,12473,1,0.0454,-677,677
3271,6243,1,0.059698,-516,516
8748,11441,1,0.00059,-62636,62636
2551,11441,1,0.00993,-3770,3770
2922,8748,1,0.00305,-12236,12236
11252,1428,1,0.00066,-47320,47320
2551,11252,1,0.00973,-3877,3877
1428,8526,1,0.00298,-10520,10520
2922,7298,1,0.01196,-3132,3132
8526,237,1,0.00626,-5012,5012
5694,11284,1,0.002329,-12223,12223
5694,8131,1,0.032178,-961,961
8083,5694,1,0.06308,-490,490
9563,6184,1,0.00028,-112812,112812
5713,6184,1,0.028689,-1075,1075
5290,6184,1,0.020942,-1464,1464
6536,6184,1,0.063111,-479,479
6184,150,1,0.0298,-1035,1035
11284,8296,1,0.001609,-18395,18395
163,618,1,0.00028,-112812,112812
12128,618,1,0.066942,-461,461
12700,8863,1,0.009182,-3164,3164
8863,5451,1,0.00028,-112812,112812
8863,450,1,0.00028,-112812,112812
8863,8643,1,0.00028,-112812,112812
3649,9001,1,0.00936,-3123,3123
9001,4541,1,0.00028,-112812,112812
9001,9531,1,0.00028,-112812,112812
9001,2255,1,0.00028,-112812,112812
3649,12700,1,0.000222,-142286,142286
5451,10876,1,0.09128,-338,338
5976,4541,1,0.092942,-330,330
8339,450,1,0.06552,-472,472
542,9531,1,0.022538,-1372,1372
8643,3629,1,0.016382,-1846,1846
2255,11339,1,0.008049,-3756,3756
13246,822,1,0.002502,-12194,12194
822,7359,1,0.029569,-1043,1043
13246,10805,1,0.002449,-12417,12417
139,10805,1,0.024969,-1215,1215
7762,13246,1,0.000222,-142286,142286
5713,4681,1,0.031849,-965,965
10606,8631,1,0.000222,-142286,142286
10606,10364,1,0.000222,-142286,142286
419,10606,1,0.000222,-142286,142286
5040,8631,1,0.074818,-409,409
9040,10364,1,0.041622,-741,741
3931,12565,1,0.000222,-142286,142286
11067,9293,1,0.001089,-28225,28225
11067,5294,1,0.042889,-669,669
5294,12565,1,0.001978,-14907,14907
8825,12565,1,0.001831,-15962,15962
11613,8825,1,0.088,-328,328
586,8062,1,0.000222,-142286,142286
8062,4100,1,0.141289,-218,218
1357,8062,1,0.074449,-488,488
8062,7803,1,0.000222,-137665,137665
9780,13508,1,0.000222,-142286,142286
2161,13508,1,0.031471,-961,961
10857,13508,1,0.09856,-314,314
4459,3333,1,0.013978,-2098,2098
6186,3333,1,0.01016,-2917,2917
13360,5398,1,0.00208,-14718,14718
13360,5991,1,0.029231,-1035,1035
1341,8940,1,0.00204,-14973,14973
1341,13579,1,0.026289,-1130,1130
5398,4990,1,0.001209,-25454,25454
1713,4990,1,0.014249,-2069,2069
8940,4459,1,0.001231,-25060,25060
5398,8382,1,0.001311,-23332,23332
8382,8368,1,0.02716,-1138,1138
6381,10587,1,0.03132,-1196,1196
6381,10587,2,0.03191,-1174,1174
10587,8575,1,0.01111,-3367,3367
